DEPTH,GR
4.10 ,0.13 
16.18 ,0.20 
7.49 ,8.19 
16.96 ,13.66 
4.08 ,7.43 
4.50 ,13.41 
6.58 ,2.65 
17.68 ,12.25 
13.81 ,2.07 
18.98 ,18.19 
0.09 ,2.83 
11.56 ,10.49 
6.14 ,0.69 
7.68 ,8.61 
0.24 ,8.24 
1.75 ,11.16 
2.47 ,4.90 
19.89 ,0.42 
15.90 ,18.93 
2.52 ,10.78 
2.03 ,7.68 
16.35 ,7.23 
14.11 ,2.92 
0.66 ,1.97 
13.67 ,1.88 
14.57 ,19.40 
2.34 ,10.65 
0.25 ,15.71 
19.76 ,18.32 
4.41 ,18.79 
18.42 ,16.99 
2.44 ,9.24 
6.23 ,16.89 
8.38 ,3.05 
13.96 ,7.73 
9.17 ,15.64 
0.83 ,15.77 
10.99 ,7.86 
6.96 ,7.15 
0.62 ,19.02 
4.05 ,12.67 
19.01 ,12.60 
11.56 ,15.60 
8.63 ,12.26 
16.67 ,3.01 
9.84 ,1.19 
19.45 ,8.33 
3.66 ,15.88 
7.71 ,17.69 
8.86 ,13.65 
10.42 ,12.98 
17.01 ,18.50 
1.55 ,18.72 
13.65 ,6.95 
15.57 ,18.33 
17.89 ,9.61 
6.76 ,16.90 
1.04 ,19.08 
15.11 ,13.48 
12.08 ,17.79 
5.88 ,12.01 
17.22 ,14.32 
15.81 ,17.90 
6.66 ,2.99 
4.36 ,7.32 
9.95 ,17.00 
1.76 ,5.30 
5.60 ,4.64 
0.38 ,18.06 
12.36 ,6.74 
9.46 ,16.99 
18.01 ,1.19 
7.31 ,19.30 
6.99 ,6.08 
14.71 ,10.43 
4.02 ,1.05 
19.89 ,9.61 
9.09 ,6.43 
13.80 ,9.69 
15.41 ,5.86 
9.22 ,10.19 
10.74 ,16.37 
2.19 ,15.15 
17.07 ,8.15 
0.14 ,9.73 
7.04 ,7.94 
8.14 ,17.82 
16.91 ,14.98 
12.20 ,4.26 
3.13 ,8.77 
3.71 ,4.28 
1.92 ,19.64 
9.79 ,7.77 
12.95 ,7.02 
8.66 ,16.84 
2.39 ,11.82 
0.96 ,4.45 
3.50 ,9.21 
0.12 ,5.66 
5.49 ,5.24 
8.78 ,9.58 
5.52 ,12.26 
17.21 ,16.77 
7.50 ,17.96 
13.81 ,2.96 
2.24 ,8.63 
9.81 ,6.11 
10.07 ,1.37 
10.08 ,6.78 
19.02 ,16.27 
3.36 ,15.37 
13.90 ,19.35 
16.01 ,6.95 
13.11 ,14.67 
5.14 ,1.83 
0.26 ,3.12 
15.99 ,10.43 
11.12 ,11.15 
1.20 ,9.99 
0.40 ,4.85 
4.29 ,16.27 
7.76 ,16.79 
17.02 ,0.70 
10.67 ,12.11 
17.79 ,7.75 
0.99 ,14.91 
8.60 ,18.46 
15.40 ,17.34 
15.22 ,4.67 
11.57 ,15.98 
6.75 ,11.85 
13.80 ,10.01 
7.53 ,17.58 
2.34 ,7.52 
17.26 ,9.99 
8.91 ,3.62 
3.73 ,2.61 
4.95 ,11.80 
14.48 ,14.81 
3.02 ,2.19 
12.60 ,12.34 
1.68 ,1.13 
10.69 ,3.21 
5.10 ,14.79 
5.08 ,14.15 
10.01 ,16.38 
10.42 ,7.96 
11.45 ,4.88 
13.82 ,5.06 
0.93 ,9.39 
11.76 ,3.18 
3.33 ,13.99 
1.63 ,3.64 
11.81 ,16.67 
6.12 ,2.72 
3.55 ,18.73 
2.27 ,16.32 
10.26 ,2.83 
18.38 ,13.32 
5.83 ,14.39 
18.82 ,15.75 
1.57 ,7.02 
17.66 ,1.92 
0.43 ,4.54 
10.14 ,8.70 
2.87 ,6.61 
13.50 ,12.43 
11.50 ,11.23 
19.79 ,5.76 
9.74 ,17.07 
9.58 ,12.76 
18.99 ,4.81 
16.55 ,19.16 
11.19 ,1.26 
14.28 ,0.50 
12.21 ,19.10 
17.61 ,6.92 
3.36 ,0.85 
8.88 ,10.92 
5.59 ,2.41 
3.80 ,13.46 
7.56 ,2.33 
18.71 ,10.95 
18.95 ,3.16 
11.52 ,1.29 
3.56 ,5.53 
18.40 ,17.06 
19.70 ,5.47 
1.48 ,4.01 
5.19 ,18.25 
9.42 ,15.69 
2.84 ,0.58 
6.12 ,8.05 
15.73 ,10.95 
1.51 ,4.30 
5.65 ,3.32 
19.40 ,7.94 
9.04 ,6.76 
4.51 ,5.66 
0.95 ,11.05 
2.43 ,6.97 
8.87 ,7.36 
7.22 ,7.40 
7.53 ,18.87 
2.90 ,9.44 
19.19 ,10.93 
11.88 ,9.39 
12.53 ,17.83 
18.08 ,14.27 
14.48 ,18.41 
16.85 ,2.09 
10.91 ,2.64 
1.45 ,6.95 
10.59 ,17.27 
2.18 ,2.45 
14.59 ,18.30 
11.35 ,6.92 
17.19 ,12.30 
12.41 ,4.66 
1.14 ,11.12 
19.60 ,1.04 
13.60 ,15.75 
13.57 ,3.82 
9.17 ,2.26 
9.01 ,3.69 
16.26 ,11.82 
8.18 ,16.69 
12.42 ,10.79 
7.60 ,16.09 
19.80 ,4.30 
3.28 ,6.96 
17.56 ,16.50 
3.74 ,13.96 
11.04 ,16.37 
0.35 ,18.52 
16.61 ,19.63 
19.85 ,8.67 
7.38 ,7.22 
12.22 ,1.43 
12.64 ,1.08 
7.85 ,4.22 
19.62 ,3.44 
14.15 ,10.58 
11.56 ,4.53 
10.38 ,8.30 
6.68 ,10.01 
6.99 ,1.88 
10.84 ,8.08 
10.76 ,16.27 
15.91 ,19.22 
15.17 ,18.75 
16.95 ,13.51 
1.53 ,6.48 
11.49 ,0.58 
4.58 ,13.19 
1.40 ,9.31 
19.47 ,8.63 
2.79 ,13.33 
18.73 ,10.74 
18.39 ,1.99 
6.41 ,8.61 
1.03 ,15.34 
18.40 ,8.87 
0.86 ,4.89 
16.06 ,3.29 
14.53 ,2.46 
6.88 ,11.55 
15.26 ,16.23 
5.23 ,0.08 
7.18 ,10.10 
3.39 ,10.49 
18.15 ,6.39 
16.70 ,6.53 
4.79 ,3.72 
16.36 ,16.05 
3.63 ,7.57 
7.03 ,4.79 
19.75 ,4.12 
12.72 ,12.18 
3.32 ,2.55 
0.47 ,12.29 
17.85 ,14.55 
14.93 ,17.08 
16.57 ,16.60 
1.20 ,17.53 
12.13 ,17.57 
9.24 ,14.38 
10.48 ,2.57 
1.64 ,7.08 
13.95 ,6.56 
13.39 ,18.48 
9.41 ,4.57 
6.95 ,14.59 
1.97 ,9.59 
9.14 ,3.89 
5.12 ,6.72 
17.95 ,3.60 
17.45 ,13.10 
2.80 ,18.94 
18.12 ,14.78 
17.81 ,15.04 
1.39 ,14.09 
13.17 ,8.75 
19.45 ,11.65 
5.49 ,6.16 
1.73 ,14.65 
5.68 ,3.28 
13.26 ,8.81 
10.78 ,11.37 
14.08 ,7.21 
8.53 ,7.63 
3.59 ,16.65 
14.48 ,11.27 
18.61 ,11.48 
5.48 ,7.44 
7.93 ,18.90 
7.01 ,8.75 
3.96 ,6.66 
8.42 ,12.69 
4.13 ,1.04 
5.10 ,1.85 
17.59 ,3.41 
10.93 ,13.01 
4.93 ,17.35 
8.13 ,17.79 
6.19 ,7.47 
18.29 ,2.32 
3.09 ,19.74 
12.47 ,8.82 
6.34 ,0.36 
7.20 ,19.22 
19.00 ,19.71 
6.39 ,14.88 
4.18 ,7.23 
12.84 ,8.85 
5.20 ,11.48 
0.38 ,2.41 
5.00 ,6.54 
1.47 ,2.66 
17.91 ,4.87 
8.59 ,19.06 
3.90 ,6.66 
11.01 ,2.57 
2.19 ,2.23 
11.32 ,8.45 
16.70 ,16.71 
18.94 ,5.45 
14.31 ,13.37 
18.85 ,15.33 
3.77 ,15.37 
19.41 ,1.32 
9.55 ,0.62 
19.14 ,11.39 
6.31 ,5.77 
11.85 ,15.46 
6.46 ,5.05 
17.81 ,12.62 
14.24 ,6.12 
7.13 ,16.86 
0.83 ,0.81 
1.58 ,3.03 
1.68 ,12.61 
2.29 ,17.01 
18.69 ,13.28 
1.43 ,3.03 
8.11 ,12.03 
8.81 ,19.74 
9.62 ,15.05 
14.81 ,5.66 
16.86 ,0.67 
18.15 ,8.63 
16.69 ,9.79 
16.63 ,3.87 
3.33 ,5.19 
13.65 ,9.59 
4.57 ,10.70 
6.85 ,2.76 
11.52 ,1.73 
10.52 ,0.47 
3.62 ,12.06 
0.09 ,7.25 
0.20 ,4.63 
19.99 ,1.33 
1.62 ,7.72 
13.16 ,11.78 
7.45 ,0.60 
2.09 ,8.29 
5.08 ,14.77 
18.41 ,15.23 
9.09 ,10.92 
15.65 ,2.89 
18.24 ,13.48 
17.83 ,5.89 
6.09 ,1.34 
7.26 ,5.96 
13.13 ,1.59 
1.22 ,1.86 
3.68 ,12.81 
4.72 ,15.94 
19.01 ,12.48 
5.06 ,15.46 
10.13 ,14.80 
2.87 ,9.76 
19.54 ,2.93 
2.43 ,18.37 
15.23 ,3.96 
7.87 ,11.25 
16.50 ,10.98 
4.05 ,4.29 
0.37 ,11.93 
18.14 ,12.27 
19.60 ,11.79 
16.09 ,6.48 
5.24 ,4.01 
2.04 ,9.21 
8.53 ,1.56 
16.58 ,14.28 
11.71 ,4.33 
3.27 ,11.79 
12.71 ,14.93 
13.53 ,2.38 
6.00 ,9.49 
13.41 ,8.48 
6.67 ,1.40 
17.08 ,4.60 
16.30 ,13.14 
2.31 ,12.82 
10.89 ,18.74 
17.37 ,9.14 
15.91 ,5.59 
19.68 ,11.73 
16.20 ,15.93 
11.12 ,16.94 
12.55 ,9.64 
13.17 ,16.08 
12.23 ,8.97 
2.47 ,5.94 
17.48 ,10.30 
14.66 ,13.54 
16.14 ,1.43 
12.33 ,7.38 
19.64 ,2.80 
6.13 ,16.78 
7.27 ,19.21 
16.55 ,12.08 
6.26 ,10.36 
5.04 ,4.93 
19.81 ,0.38 
7.33 ,13.66 
7.89 ,10.97 
13.02 ,8.69 
13.57 ,6.90 
2.73 ,19.41 
18.51 ,16.61 
13.61 ,5.90 
12.80 ,10.43 
16.58 ,4.94 
19.12 ,6.71 
8.37 ,14.63 
1.62 ,12.26 
11.44 ,5.83 
12.82 ,17.45 
10.33 ,11.89 
6.76 ,9.96 
16.23 ,10.47 
3.53 ,13.99 
0.89 ,8.95 
17.95 ,13.07 
3.21 ,9.13 
9.19 ,18.60 
5.78 ,15.22 
2.67 ,11.78 
11.25 ,12.62 
17.58 ,1.95 
8.25 ,0.52 
1.94 ,5.51 
11.24 ,7.55 
4.47 ,10.08 
5.33 ,7.02 
14.97 ,8.65 
1.32 ,4.68 
5.75 ,11.36 
10.42 ,8.19 
1.52 ,12.16 
17.20 ,1.47 
19.21 ,18.47 
2.10 ,18.18 
3.21 ,1.93 
11.41 ,16.62 
18.08 ,9.63 
18.53 ,18.15 
5.77 ,6.32 
2.08 ,6.66 
10.70 ,10.62 
12.20 ,3.32 
11.25 ,11.82 
13.27 ,4.04 
19.57 ,18.68 
0.89 ,11.82 
12.87 ,8.83 
17.83 ,6.19 
4.12 ,14.96 
5.24 ,6.48 
7.09 ,1.62 
2.76 ,0.60 
15.24 ,14.38 
4.52 ,9.35 
2.92 ,4.13 
4.40 ,6.57 
8.31 ,8.40 
15.23 ,19.95 
5.70 ,5.66 
12.15 ,8.83 
11.01 ,3.99 
11.84 ,19.48 
11.35 ,11.88 
6.38 ,8.30 
10.00 ,1.29 
4.51 ,13.52 
4.81 ,11.64 
19.69 ,2.07 
11.05 ,12.48 
6.70 ,11.40 
2.63 ,7.44 
5.39 ,4.43 
11.68 ,9.08 
7.43 ,2.39 
6.16 ,14.58 
9.46 ,2.84 
16.19 ,5.68 
3.07 ,15.97 
7.43 ,2.05 
15.72 ,17.99 
9.03 ,9.08 
18.75 ,12.52 
10.87 ,15.65 
7.70 ,13.22 
1.17 ,1.16 
19.48 ,4.35 
3.13 ,7.25 
0.94 ,10.10 
1.40 ,12.58 
3.14 ,3.44 
9.04 ,5.72 
12.24 ,16.97 
4.29 ,7.86 
1.20 ,7.02 
8.81 ,2.09 
18.92 ,15.44 
19.74 ,8.31 
6.86 ,9.87 
10.96 ,3.47 
1.44 ,6.67 
16.14 ,8.81 
3.06 ,4.13 
18.14 ,7.98 
0.36 ,10.11 
9.18 ,0.26 
16.45 ,9.88 
1.47 ,1.67 
8.10 ,10.64 
1.72 ,16.40 
8.94 ,19.49 
7.22 ,6.56 
11.82 ,18.13 
10.09 ,15.14 
3.00 ,11.69 
18.88 ,16.75 
12.81 ,4.88 
15.74 ,13.48 
8.82 ,17.00 
9.86 ,0.87 
10.02 ,19.72 
16.51 ,15.56 
15.93 ,5.73 
1.87 ,9.07 
2.72 ,9.43 
3.35 ,2.27 
7.95 ,1.84 
15.26 ,4.43 
14.72 ,16.43 
14.74 ,0.48 
14.42 ,3.14 
12.57 ,12.51 
11.80 ,7.26 
15.02 ,9.86 
13.14 ,11.13 
16.12 ,6.31 
6.86 ,10.12 
6.47 ,18.08 
11.22 ,13.05 
15.65 ,11.97 
11.85 ,3.52 
4.56 ,13.32 
1.12 ,14.48 
14.64 ,7.59 
5.47 ,19.55 
0.26 ,0.72 
19.23 ,11.40 
14.35 ,14.20 
9.09 ,3.89 
0.26 ,2.87 
13.04 ,7.13 
12.98 ,13.09 
8.12 ,14.51 
11.90 ,10.81 
3.35 ,5.61 
8.26 ,19.67 
19.99 ,12.04 
2.61 ,16.20 
11.84 ,14.64 
3.31 ,17.60 
0.16 ,4.01 
3.73 ,11.60 
15.54 ,15.36 
11.39 ,3.18 
0.72 ,6.90 
2.09 ,18.74 
4.84 ,5.69 
0.14 ,13.97 
14.33 ,18.80 
0.89 ,19.81 
10.33 ,14.15 
5.21 ,19.07 
16.96 ,1.41 
10.53 ,15.18 
7.33 ,6.57 
15.65 ,11.63 
16.53 ,5.80 
14.51 ,2.30 
7.62 ,17.28 
7.99 ,17.20 
15.67 ,1.95 
12.75 ,11.01 
8.70 ,4.10 
19.25 ,15.60 
8.38 ,6.53 
19.16 ,7.47 
10.12 ,6.49 
16.27 ,12.89 
0.63 ,11.89 
19.97 ,4.64 
17.37 ,5.08 
11.13 ,10.61 
2.27 ,6.52 
5.74 ,4.19 
11.79 ,13.12 
12.66 ,0.86 
6.23 ,7.44 
18.75 ,10.17 
7.57 ,5.82 
13.76 ,6.79 
10.49 ,15.28 
6.03 ,7.52 
16.36 ,3.76 
4.27 ,7.89 
19.18 ,15.40 
2.71 ,14.75 
11.39 ,18.94 
10.51 ,7.29 
13.31 ,5.84 
13.51 ,10.20 
13.14 ,19.31 
16.31 ,15.35 
3.78 ,17.21 
7.51 ,17.50 
13.70 ,14.41 
12.69 ,16.13 
11.17 ,0.58 
7.59 ,14.78 
12.35 ,19.58 
19.11 ,15.91 
3.24 ,16.57 
10.72 ,6.51 
6.10 ,6.47 
17.98 ,4.85 
4.37 ,11.82 
19.48 ,15.78 
5.16 ,2.69 
2.50 ,11.07 
7.79 ,12.84 
14.54 ,9.94 
6.04 ,5.60 
18.80 ,12.20 
16.84 ,11.91 
1.57 ,1.37 
10.13 ,19.66 
1.69 ,5.93 
15.92 ,0.67 
7.33 ,5.87 
9.87 ,9.37 
3.02 ,2.79 
4.56 ,11.96 
5.32 ,5.54 
3.58 ,16.71 
5.15 ,9.79 
6.72 ,14.31 
18.85 ,14.66 
8.00 ,19.30 
3.99 ,13.68 
5.81 ,5.40 
16.93 ,2.42 
5.70 ,7.19 
12.80 ,11.57 
6.67 ,15.06 
16.84 ,18.64 
0.24 ,7.78 
4.40 ,14.17 
1.59 ,3.77 
0.62 ,16.79 
15.04 ,14.74 
3.52 ,1.39 
13.83 ,12.37 
7.14 ,2.02 
8.15 ,7.58 
9.95 ,16.03 
13.02 ,15.03 
10.13 ,12.72 
5.45 ,19.48 
10.19 ,1.23 
4.51 ,3.60 
14.09 ,6.09 
2.56 ,17.56 
10.41 ,3.99 
10.97 ,7.48 
12.39 ,2.34 
0.71 ,10.36 
1.78 ,10.74 
16.45 ,15.71 
12.31 ,2.74 
17.18 ,18.15 
18.64 ,6.53 
18.69 ,1.60 
9.25 ,17.99 
10.43 ,8.83 
6.69 ,4.72 
17.48 ,10.63 
2.40 ,15.51 
6.86 ,15.47 
16.71 ,5.67 
6.89 ,16.87 
2.59 ,12.86 
19.09 ,8.43 
15.11 ,18.66 
8.49 ,17.51 
17.97 ,11.50 
15.53 ,10.12 
10.31 ,2.60 
1.88 ,17.97 
19.43 ,16.85 
15.81 ,11.36 
1.90 ,5.69 
0.53 ,18.63 
15.65 ,12.78 
1.79 ,17.23 
5.94 ,10.48 
0.34 ,3.73 
13.00 ,16.73 
16.82 ,11.56 
16.93 ,19.44 
7.89 ,11.26 
13.62 ,18.53 
16.07 ,6.68 
5.41 ,18.71 
12.60 ,17.78 
9.63 ,15.83 
15.80 ,5.38 
12.28 ,0.49 
11.59 ,14.08 
13.85 ,6.66 
10.72 ,19.00 
4.17 ,16.40 
17.93 ,0.93 
3.42 ,6.42 
11.75 ,0.78 
8.35 ,19.36 
8.51 ,9.06 
16.48 ,17.63 
12.32 ,16.32 
12.37 ,17.78 
6.91 ,5.00 
9.21 ,19.16 
3.17 ,17.85 
15.40 ,0.56 
19.68 ,7.95 
0.65 ,18.14 
2.55 ,2.98 
9.27 ,19.65 
10.83 ,10.15 
10.17 ,12.54 
5.47 ,7.75 
19.19 ,17.95 
10.83 ,15.26 
15.07 ,14.86 
18.72 ,6.36 
7.49 ,9.25 
1.66 ,16.16 
8.88 ,3.59 
4.57 ,6.14 
8.50 ,16.52 
13.87 ,7.47 
14.73 ,5.60 
8.61 ,13.29 
19.94 ,4.92 
12.65 ,19.56 
4.96 ,19.99 
16.10 ,14.25 
11.52 ,8.33 
14.24 ,2.80 
1.82 ,13.67 
18.88 ,11.91 
13.59 ,9.42 
19.66 ,7.71 
0.10 ,13.56 
14.96 ,9.25 
17.55 ,1.57 
17.02 ,4.99 
8.51 ,8.47 
19.66 ,14.65 
12.28 ,16.74 
19.55 ,15.48 
4.59 ,13.68 
9.05 ,8.26 
10.65 ,11.32 
6.94 ,18.56 
5.25 ,0.87 
18.96 ,16.84 
16.17 ,16.18 
9.61 ,17.65 
17.09 ,13.42 
12.34 ,13.21 
4.71 ,11.67 
11.36 ,10.44 
19.66 ,7.05 
8.06 ,12.56 
9.54 ,18.68 
15.35 ,14.40 
2.88 ,11.58 
11.69 ,0.20 
12.87 ,12.47 
2.05 ,4.29 
16.95 ,1.35 
12.34 ,15.15 
11.27 ,17.62 
3.55 ,1.04 
15.96 ,6.30 
1.56 ,18.06 
5.40 ,19.32 
8.45 ,9.58 
10.80 ,15.40 
7.26 ,4.49 
5.23 ,16.46 
5.92 ,1.59 
17.09 ,2.38 
14.99 ,18.48 
6.36 ,8.25 
4.22 ,13.40 
12.15 ,5.87 
18.18 ,5.85 
17.11 ,9.33 
5.66 ,5.57 
12.81 ,14.00 
19.29 ,10.19 
14.68 ,2.83 
10.47 ,11.39 
9.74 ,2.14 
15.26 ,17.49 
9.35 ,17.66 
16.73 ,10.07 
1.78 ,8.64 
2.30 ,13.58 
18.70 ,2.22 
19.13 ,18.27 
3.55 ,2.72 
9.50 ,9.28 
18.84 ,18.08 
15.16 ,19.07 
3.74 ,2.30 
13.13 ,0.23 
3.56 ,6.42 
9.57 ,14.64 
7.37 ,19.33 
2.04 ,10.57 
18.13 ,12.33 
14.48 ,4.53 
14.83 ,13.47 
5.41 ,15.15 
12.84 ,17.31 
7.24 ,15.35 
5.50 ,14.08 
13.18 ,13.78 
4.78 ,17.66 
4.26 ,12.88 
19.54 ,1.70 
14.42 ,1.77 
12.73 ,18.12 
10.79 ,9.34 
10.27 ,2.83 
5.62 ,16.94 
15.70 ,7.83 
3.26 ,3.77 
6.23 ,14.52 
10.37 ,18.55 
6.30 ,15.00 
9.54 ,5.65 
8.33 ,4.02 
17.91 ,14.20 
6.45 ,8.04 
14.74 ,12.91 
15.50 ,3.47 
6.56 ,16.92 
3.82 ,2.65 
0.33 ,13.75 
13.13 ,0.44 
2.11 ,10.66 
10.00 ,16.84 
14.28 ,8.60 
17.32 ,6.52 
6.35 ,5.08 
4.37 ,12.22 
12.44 ,15.59 
7.42 ,8.14 
7.22 ,13.94 
10.71 ,0.83 
17.03 ,14.57 
17.53 ,11.18 
18.48 ,17.92 
7.19 ,13.46 
13.06 ,14.98 
13.36 ,3.91 
17.25 ,8.79 
10.91 ,10.92 
0.97 ,2.25 
8.66 ,14.73 
14.91 ,10.06 
13.08 ,17.39 
19.85 ,0.76 
7.05 ,12.10 
15.69 ,13.88 
13.20 ,5.75 
1.74 ,17.10 
18.62 ,7.84 
8.71 ,8.98 
18.35 ,16.98 
2.98 ,13.26 
16.83 ,4.62 
10.84 ,8.93 
13.79 ,18.84 
18.08 ,13.52 
13.48 ,12.82 
18.08 ,15.14 
3.32 ,14.57 
2.53 ,0.81 
13.51 ,0.73 
9.22 ,1.22 
12.51 ,2.56 
15.67 ,3.44 
18.44 ,6.24 
13.01 ,17.11 
9.35 ,6.65 
6.12 ,11.06 
0.11 ,6.73 
9.19 ,0.62 
7.13 ,6.31 
14.06 ,9.34 
8.17 ,1.79 
3.84 ,19.38 
10.85 ,3.34 
0.01 ,7.17 
0.74 ,11.89 
7.72 ,16.71 
14.39 ,8.07 
8.34 ,18.32 
1.87 ,3.31 
6.74 ,7.12 
18.41 ,17.09 
1.67 ,10.44 
15.01 ,19.62 
5.86 ,15.68 
11.54 ,5.79 
6.58 ,4.47 
7.87 ,18.49 
4.44 ,18.21 
11.63 ,9.17 
18.28 ,7.14 
2.51 ,8.11 
9.37 ,10.06 
9.44 ,15.95 
0.73 ,9.15 
12.71 ,0.14 
9.19 ,4.81 
16.93 ,13.74 
14.66 ,1.77 
0.12 ,0.73 
12.09 ,14.38 
16.24 ,13.10 
16.94 ,5.39 
11.52 ,4.48 
2.40 ,8.09 
12.56 ,0.54 
19.25 ,5.77 
7.97 ,13.45 
8.39 ,17.74 
4.73 ,3.76 
0.41 ,1.70 
18.71 ,19.46 
12.82 ,6.58 
14.37 ,18.42 
15.27 ,10.03 
8.36 ,15.06 
3.54 ,6.63 
6.27 ,4.52 
0.40 ,3.44 
13.04 ,5.57 
6.33 ,18.99 
10.61 ,10.34 
0.29 ,8.37 
1.80 ,2.73 
14.25 ,11.83 
7.30 ,3.40 
8.10 ,1.79 
7.43 ,7.71 
10.34 ,3.46 
5.30 ,8.94 
12.10 ,2.08 
8.53 ,4.48 
15.69 ,13.79 
4.88 ,6.38 
16.68 ,3.80 
17.41 ,7.65 
5.50 ,13.75 
6.36 ,6.45 
1.83 ,4.20 
4.56 ,10.39 
1.19 ,0.63 
10.63 ,16.22 
11.67 ,16.15 
18.00 ,12.46 
14.30 ,1.09 
11.51 ,16.34 
3.08 ,2.36 
16.78 ,5.96 
19.81 ,10.80 
17.48 ,4.06 
4.34 ,0.35 
13.88 ,3.79 
3.54 ,8.25 
11.29 ,19.12 
19.19 ,16.24 
16.75 ,4.26 
16.32 ,2.36 
13.55 ,13.42 
1.78 ,0.61 
3.98 ,6.71 
18.65 ,12.23 
16.72 ,0.26 
19.83 ,5.70 
14.89 ,7.54 
2.02 ,13.39 
6.61 ,12.73 
2.61 ,3.56 
9.59 ,1.38 
1.91 ,2.47 
4.68 ,1.00 
11.97 ,2.72 
2.71 ,1.95 
15.46 ,5.07 
3.65 ,5.85 
3.83 ,4.59 
17.05 ,5.94 
13.42 ,5.40 
12.24 ,4.33 
7.83 ,16.82 
8.44 ,16.88 
19.33 ,16.41 
6.76 ,4.72 
4.02 ,0.56 
0.90 ,1.90 
2.16 ,7.18 
1.74 ,3.33 
4.05 ,5.71 
5.46 ,6.10 
2.97 ,14.54 
7.06 ,5.90 
17.12 ,11.63 
18.76 ,1.84 
14.47 ,16.11 
3.20 ,2.84 
1.00 ,19.94 
7.15 ,19.06 
13.02 ,12.70 
10.11 ,0.57 
11.03 ,2.09 
17.67 ,1.65 
9.77 ,18.39 
0.03 ,18.86 
10.45 ,16.73 
2.91 ,11.19 
2.24 ,19.24 
7.82 ,1.72 
9.88 ,1.48 
10.82 ,9.91 
19.58 ,14.62 
0.66 ,13.13 
8.37 ,2.59 
10.49 ,16.86 
6.68 ,14.66 
19.18 ,1.59 
8.98 ,15.74 
0.13 ,3.40 
1.92 ,19.71 
16.89 ,13.18 
8.28 ,7.51 
18.11 ,1.67 
4.72 ,12.89 
14.02 ,3.57 
7.05 ,18.62 
7.76 ,12.05 
1.94 ,8.98 
8.56 ,5.44 
19.39 ,8.74 
13.03 ,8.64 
17.03 ,0.64 
2.28 ,0.59 
0.65 ,9.17 
11.23 ,5.51 
19.09 ,1.34 
11.10 ,11.43 
11.97 ,4.36 
19.40 ,17.35 
19.31 ,12.93 
18.34 ,7.26 
10.94 ,10.18 
16.61 ,18.92 
0.24 ,6.19 
10.73 ,6.80 
2.85 ,13.47 
19.76 ,0.16 
0.13 ,9.99 
11.94 ,16.10 
12.43 ,8.37 
1.66 ,17.57 
14.99 ,14.96 
9.62 ,9.38 
16.93 ,1.22 
16.48 ,14.73 
17.80 ,12.83 
8.35 ,14.33 
19.56 ,18.42 
14.75 ,19.79 
12.50 ,19.53 
0.69 ,2.26 
17.47 ,6.85 
9.85 ,5.86 
1.37 ,8.11 
18.67 ,7.27 
6.68 ,11.26 
11.70 ,13.14 
11.61 ,10.39 
13.63 ,2.95 
17.38 ,10.50 
19.76 ,13.01 
6.20 ,4.14 
8.23 ,11.52 
11.26 ,11.17 
16.23 ,15.91 
4.26 ,14.36 
3.30 ,7.83 
18.63 ,11.16 
6.74 ,3.78 
1.11 ,4.79 
11.31 ,19.81 
18.69 ,0.07 
9.47 ,1.33 
0.06 ,15.74 
3.70 ,3.62 
7.35 ,10.61 
17.73 ,8.85 
16.77 ,12.11 
6.52 ,14.31 
7.75 ,5.80 
7.14 ,12.59 
15.45 ,12.86 
11.20 ,13.27 
7.50 ,4.54 
6.86 ,15.97 
16.71 ,18.11 
6.35 ,5.60 
13.57 ,8.22 
15.91 ,19.26 
5.51 ,0.77 
9.60 ,10.34 
17.88 ,18.77 
19.55 ,10.15 
9.02 ,1.76 
6.16 ,2.86 
17.84 ,6.14 
9.11 ,1.62 
19.37 ,2.84 
0.21 ,4.00 
15.94 ,16.87 
10.94 ,13.94 
19.01 ,11.08 
1.92 ,16.92 
9.69 ,16.84 
13.45 ,15.13 
18.94 ,16.39 
19.38 ,1.72 
0.08 ,3.07 
7.57 ,5.33 
9.46 ,0.75 
19.12 ,13.38 
2.65 ,10.57 
3.23 ,13.74 
15.32 ,19.99 
14.30 ,11.49 
17.29 ,5.63 
6.33 ,19.17 
14.13 ,8.32 
7.09 ,3.98 
11.01 ,4.33 
10.20 ,6.71 
7.15 ,11.24 
3.21 ,19.58 
16.72 ,14.80 
15.86 ,6.37 
3.36 ,3.81 
10.39 ,3.65 
12.98 ,4.74 
6.51 ,2.88 
15.93 ,1.19 
3.69 ,17.92 
4.80 ,0.75 
16.84 ,12.31 
12.31 ,8.93 
7.40 ,1.71 
17.49 ,14.91 
14.75 ,19.89 
2.15 ,6.09 
4.38 ,15.33 
17.29 ,1.22 
19.30 ,13.53 
11.73 ,6.32 
10.72 ,5.38 
17.17 ,6.45 
6.23 ,4.66 
18.33 ,18.64 
3.25 ,2.40 
1.84 ,9.44 
5.27 ,19.65 
5.32 ,2.50 
11.30 ,14.62 
2.74 ,16.50 
19.62 ,5.52 
6.37 ,14.88 
1.53 ,6.69 
7.94 ,14.10 
12.83 ,2.00 
3.43 ,14.35 
3.27 ,7.80 
8.23 ,3.81 
18.01 ,18.76 
18.11 ,8.56 
5.86 ,8.33 
14.25 ,5.58 
0.19 ,10.20 
17.93 ,14.98 
13.32 ,3.73 
14.98 ,10.66 
8.12 ,3.59 
1.97 ,4.26 
